text,etiqueta
"@LiliSuperPaez yo siempre ando sola, nunca me ha pasado en museos o e, ni en el cine, en conciertos si y en bares. Soy un fracaso",
"Esta al pedo no ir a la escuela hoy, pero ya en serio, ojalá que todos los ciudadanos estén bien y que estén a salvo en sus casitas",
"Es bien triste trabajar y trabajar, para poder salir un día con tus amigos en la noche, y que el día que vas a salir, te quedes dormida",
@borderlineason @CobachNog @TemoGalindo @Amalia_Escobar @LETICIAAMPARANO @sandramhdezb @SoyUnison buen dia a todos,
@StephZubieta ps asi pasa cuando sucede,
@brandon_meza estar triste te está afectando ya,
"@macariomx ...es muy descriptivo, jejejeje...",
@jarhatpacheco me lo recomienda?? buena noche...,
"@andhrta gueey si, tmb está maniaco. Te estaño",
@tufesa si estan saliendo camiones Hermosillo-Nogales? Por lo del gasolinazo,
"@Ssssd00 Es la unica que tengo, paso frio por las noches",
Quiero ya estar en 4to semestre para irme de intercambio o algo,
Jordi Rosado lleva más libros escritos que yo capítulos de la tesis.,
"@PitaGonzalezMe ninguno es decisión tuya estar rota, leete la magia de pensar en grande",
"Bueno, creo que ahora sí es momento de dormir, buenas noches a todos",
Yo que chingados tengo culpa del gasolinazo? Me chingaron mis faros de niebla!!,
"@ChaviraSara Hola! No, por el momento no contamos con maestrías online. Feliz año nuevo!",
"#EnTepic me tocó iniciar el 2017 buen clima y comida, a ver qué tal el resto del día",
Tener que trabajar a punto de año nuevo por que no se esperan para el lunes o martes ladroneeees #Fuck,
"@DuckRiggs no, jaja. Elícame.️ No tengo idea, lo peor del caso es eso. Pero está profundo.",
@paulahupi ¡Hola Paula! ¿Podrías mandarnos tus datos por mensaje privado y contarnos tu eeriencia con esta mancha de sangre? Gracias,
"@KozkaTripp Jajaja pavo relleno, camarones no sé cómo, no sé qué más @gatobolchevique se rifó con unos canelones y Emiliano el postre",
"A empezar una nueva etapa de mi vida, en la que dejo todo para empezar desde nada. Espero valga la pena",
"@Danielrodass perdón de nuevo tan lindo siempre pero guardarlo para el 1 please. Esta vez nos veremos más tiempo, te quiero prim.",
"@vegabiestro: Que pases una muy feliz navidad en compañía de tus seres queridos. Te mando un abrazo desde San Luis Potosí, S.L.P.",
"@PrietoSmashero yo capturé al mío 2 días antes que hicieran el anuncio oficial, pero solo tiene 32 de CP, ya no me he encontrado más",
"@kokodrilo929 no se quedan grabados los programas? Fue para felicitarte x el dia del músico,t dedique la canción ""como un tatuaje""d k-paz",
"Tengo hambre y tengo un tamal, pero no me lo puedo comer porque la señora que vende caldo de res no me quiso regalar una cucharita.",
"Voy a Poner Todos Los Videos De Pokemon En Privado, &amp; Una meta Para El Prox. Año Es A Volver A Subir Pokemon, Independientemente",
"No puedo llegar a mi hotel pq hay un desfile infernal todas las calles cerradas,no hay taxis,no no mátenme ya! Mis pies están x rendirse",
"-Hija ¿Quien es ese muchacho? se ve bien guapo ¿No te lo ligaste? -Ojalá, pero no -Ay Ale pues si a eso te fuiste de viaje ¿no?",
@esyaer espero haciendo algo bonito,
@MariAlexGH a lo mejor entre semana,
Ya no quiero que haga friooooo,
"@mariobautista_ Salvame, que sin ti caigo rendida",
@RaoulOrtiz_td pollo sabes algo sobre los refuerzos del america,
@netougaldeh Jummm o sea ¿sólo están chidos los efectos?,
Lo único que quería hoy era dormir desde las 7,
Lo mejor para mí es lo peor para ti y viceversa,
"@diegoluna_ me gustó muchísimo más en español, porque te escuchas más cómodo",
Es mi ultimo dia de comer lo que se me pegue la gana,
Todas andan por ahí con sus cejas perfectas y yo dejandome crecer las mías,
Me da miedo cuando tengo tanta hambre y por mas que como no me lleno,
"@JoseManuelRadio solo hay una excepción, los años bisiestos, ahi solo son los primeros 366...",
Evento año nuevo! Los voy a extrañar P.D. Ignoren los ojos reptilianos de Alan jajajaja…,
"@fabiolagdo: Te mando un cálido y fuerte abrazo, tqm P.D. Ya casi tu cumple!!",
Espera toma 1min para tomarte una foto... que guap@ vas a salir en la foto. feliz año…,
"@Juan_S_Alba @ClubAmerica Yo no soy Americanista soy Puma, pero siempre estoy al pendiente de lo refuerzos que llegan a cada equipo",
"@caelizondo93 Por cierto, está chido eso de tener un local enseguida donde vendan comida saludable en hora buena we, felicidades",
"Este diciembre me pase de verga con mis finanzas, he pasado de ser semi rico a asalariado regular en 3 semanas",
"@EuniceArias @FlacsoMx igualmente! tu tesis va a salir increible, ya veras (y ya tengo anotada nuestra reunion en mi calendario!)",
"San Isidro, Carranco y Marrón anuncian que mandaran al rastro sus reses por el bien de la fiesta brava! Vaya cojones!",
"Mira te presento, a mi nuevo amor el es el culpable de todo lo bueno que después de ti, a mí me pasó",
"Voy tarde para la pizza, y de seguro me van a reclamar No entiendo de sus horarios humanos, por qué no lo comprenden?",
"Soy de los que se fijan a diario cuantos seguidores tengo, no me gusta la idea de estar escribiendo cosas geniales y que nadie las lea",
Sólo me la paso en Twitter esperando a que llegue mi maestro de mi última clase del semestre y de la carrera Y puede que falte el...,
"Estoy esperando a que mi mamá me grité ""ya baja por las quesadillas"", lo más seguro es que si me grite pero que baje a hacerlas",
Lente 1 o lente 2? Así se ve mejor o de este modo se ve mejor? - La pregunta más difícil del mundo para los que estamos miopes,
"Buena decisión dejar de molestarla &amp; por fa ahi te encargo que tambien a mi, no tienes ni la más mínima probabilidad de que te haga caso.",
Hola guapo @Ponchobaca buenos días #VengaPoncho #PonchiFan @EsasDeRojoConMM @EsasDeRojoMty @marquecitaliz @cony_castrejon,
@iiarocherry yo igual quiero ir vamos,
Como si todo fuera tan facil,
por que tengo que ser tan chillona,
CONCIERTO AGOTADO. Gracias amigos de Cine Tonalá @HiCamilaFuchs,
"Ay México lindo , pero quiero a mi tjockis",
Hoy me he acordado mucho de Gabriela y la extraño,
Había olvidado lo aburrido q es hacer fila para una inscripción,
"@soyalonsovillal de todos los CD9 tú eres el menos activo, conectate más",
"Siempre quise un novio como Corbin Bleu, pero aquí hay puro pendejo",
¿Por qué siempre los más feos tienen relaciones mas durareras? que envidia.,
Me dijeron que si era de primero. Raios nunca pensé que pasaría esto.,
@Laurazl7 pues has de cuenta que no te ouedo decir  luego te digo en privado,
@vico_volkov Estas tan perfecta! Me encantas soy mega fan tuya! Vamos por un té o algo,
Feliz Año Nuevo!! Menos a los que truenan cohetes .. a ellos no les deseo nada,
"@BrenVitaFans: Pasando a desear un feliz año nuevo 2017 y que esté lleno de salud, abundancia y éxitos",
"@eugeneasecas jajajjaja no tu no, tu eres mi pendeja favorita!.. otra rídicula por ahí ..te cuento por wa",
"Demalas nivel: Estaba en una playa reee linda, lleno de Argentinas bronceadas y en tanga y empezo a llover #BadLuckJoseles",
"@KatiaCastorena Las mejores de las Vibras que se logren tus sueños y anhelos para este ya 2017, Soytufans No lo olvides.",
"@Gil3k ya viene un nuevo año, una nueva oportunidad. Igual de repente me puedo saltar unos días, pero mayormente lo hago",
@adiiross Me han comentado que no esta buena en todo cado ve The Flash. La de Black Mirror esta muy buena (y),
Pues vamos arreglarnos y vámonos con la familia.... Me siento triste...Exigi ver a mi hija y como sienpre chantajes y demas..,
Cuando ves el comercial de Barnes &amp; Noble... y... pensar que este es el último año que haré mis compras navideñas ahí,
@barbs_ Otra vez te he fallado ya no puedo comer más y eso que está vez pedí ensalada en lugar del espagueti y aún me falta el postre,
"hay amistades largas, cortas, perdidas o hasta de solo una noche. La cosa es saber seguir adelante o llorar porque a nadie le importas ay",
"Me caga entrar a buscar alguna foto vieja porque en iCloud, OneDrive, Dropbox, Mega... En todo hay fotos de Diana y me niego a borrarlas",
"Me visto normal para trabajar, me critican. Me visto elegante y me critican. Me visto mal, me critican. En todos los casos me da igual",
"Llueve, 9pm. Trolebús detrás de ti; de repente, descontrol y caes al piso; golpes en codos. En casa, nadie pa' apapachar: mojado-golpeado",
@jimenanahic eras mi invitada especial,
@NiaGuandique ricos y lindos cachetes jaja,
@LeoSandovalll @innovasport lo bueno que agarre puntos con @Cruz_Azul_FC,
@RappiMexico excelente servicio pongan uno en Monterrey!,
Mi Primer dibujo digital espero que lo vea @edsheeran,
@Oveducita hola Carmencita la verdad es que no sabemos nada,
"@ingridcoronado te amo, perdóname, cuando te lleno el corazón",
"@IndiPinacho jajajaja pero con estos actos vandálicos, prefiero estar lejos jajaja",
@cinthyaarc mil gracias ya te la había mandado gracias por tus buenos deseos,
@SoyGerardCortez quién se atreve a no interesarse en ti. Si eres perfecto. #minoviomevacachetear,
@laorejadevgogh Felices? En México casi sin las 4 AM y los estoy escuchando.,
"Hoy recibiría mi regalo de reyes más grande, el amor de mi vida.",
@Y22ss si tu hace un buen estan abiertos los tacos? Vamos por unis tacos no?,
"@releal85 @Rayados @LIGABancomerMX Yo digo que por sky, pero tal vez ocurrió un milagro y será por tv abierta",
Lo más importante de los viajes que haces es que te tienes que llevar siempre lo bueno.,
Por qué está de moda que las chavas se corten el pelo corto? Es mejor el pelo largo,
"@Jorge_Anzaldo Hasta mañana, guapo!!!!!! Descansa, que tengas una linda noche!!!",
@baruchdom cuando lo tengan público infórmame. Me super interesa esa información para mi tesis Hacen un excelente trabajo por cierto!,
@Mexic4nG4merYT hay humildad yo siempre me considero canal pequeño todo el tiempo y no creo que tu seas quien para hablar sobre humildad,
"Si alguien me quiere regalar algo bonito y sin costo, háganme un playlist de recomendaciones muy suyas en Spotify. Un mixtape",
"@KarlaSouza7: Te deseo que pases una muy feliz navidad en compañía de tus seres queridos, te mando un abrazo desde San Luis Potosí",
No mamen quiero sacar a pasear a mi perro pero hay otro puto perro a fuera que nos acecha para atacarnos diganle que se vaya,
Hay un perrito con su pata lastimada afuera de la casa de mis tíos y le daré de comer para hacer mi acción buena del día,
"Comí mi torta mientras observaba el patio y pensaba ""a esta oficasa le hace falta un perrito"" porque no tenía a quien darle mis sobras",
"@Samlsasi No hablamos mucho (creo que por IB), pero las veces que hemos hablado eres muy lindo, lo que si es que recuerdo tu risa",
"@palavicho2 calmate!!! Que querías un 4.5 Lts? Es un auto citadino, ahora los autos tienen motores pequeños, se ve que no sabes de autos",
"¡Hola! Buenas tardes. Tengo una duda, ¿Qué puedo hacer si mi perrita se está quedando sorda? tiene 13 años aprox. Existe algo? Ayuda!",
Por fin viernes! Por cierto ¿Qué pasará con los Atletas Rusos? ¿Si los mandarán a la banca a todos y no irán a Río 2016? sería una pena,
@iQueRaver todas son iguales amigo,
Estoy muy orgullosa de ti @villalobossebas,
La gran ciudad me ha refrescado,
@balucorp Aiñ neta tenía muchas ilusiones de conocerte,
Se fue el doctor guapo del Seguro Guasave,
Por primera vez en el año tengo fiebre.,
"Sube la gasolina, roban televisiones. Maldita lógica mexicana #MeduelesMexico",
"@OhGenny Nunca me ha gustado ponerles nombres, no soy tan creativo",
"@rene_zitro México es un país lleno de Susanas, ese es el problema",
@EduardoRamos95R lo siento flaquito uñu no te enojes si? Solo tengo 9%,
Cuando me preguntan por qué hago cosas intrépidas solo me acuerdo de ti @LicIldeliza #EresMiHit #Indians…,
@barbuddo que bonito que hablas español. &lt Pero ahora ya sabes!,
Gracias por pasar Harry Potter y la Cámara Secreta @WarnerChannelLA ya no es tan aburrido mi sábado,
#2017MeGustaPara que Hoy no me pueda levantar de funciones en el puerto jarocho y pueda ir a verla,
Los amigos son tus segunda familia y quien no quiere a tu familia no te podrá entender.,
"@MoyMu23 al fin te tendré cerquita Bienvenido a @Chiapas_FC , tu nueva casa, tu nueva familia y tu nueva piel",
Tal vez este año no vaya a ser tan malo *se detiene Netfli ¿por qué la desgracia me persigue?,
"@Ian_C14 JAJAJAJAJAJA, estuve horas pensando un adjetivo para mi Tweet y vienes y me haces ver lo baboso que se ve",
@hyperFEDEX ODIO. Con toda mi alma. Si sos lento tardas 5 minutos y es mucho. Inaceptable más tiempo que eso,
"@Eduardo_Alvizo Bueno, en definitiva... Estoy muy contento con los dos números de GS (Glucosas en Sangre). Ambos son perfectas",
"@abelardoluzania gupisimo q pases una muy feliz nochw buena, gracias x todo , dtb siempre ,mis mejores dwseos para tii cn mucho cariño",
"Mi euegra me dijo que era un cobarde, puto y joto, creo que le sigo cayendo bien a la señora despues de todo",
"Qué pasa cuando es el primer día de trabajo, no son ni las 8 de la mañana y ya me quiero ir a mi casita",
Maldita sea la escuela ya tengo pedos coño ni tiempo tengo para hacer nada ya no mas fiestas ya no mas salidas. Ya no mas pary,
Estaba sp feliz por el Teletón y después me dio risa lo de 'Chaaammpp' y ahora estoy muy triste por que mi Ale no vio a Rafa,
@markorivalf Me encanta leer frases así de buenas!! Saludos Marquito que estés bien!! Ahí me cuidas a la Barbie y a Pao *-* Cuidate!!,
debo de confesar q hasta nerviosa estoy x este nuevo video de verdad q esta hecho con mucho cariño &lt espero les guste tanto como a mi,
Hoy me pasee con mi bff que se convirtió de oruga a mariposa y todo mundo me lo chuleó. Lastima que no me paso como en 13 going on 30,
@MelissaBarreraM es porque somos pobres,
Esta bien feo estar crudo,
Necesito una iluminación divina o algo,
Todos en la calle y yo acostada,
Tengo muxas ganas de ir a un concierto,
@iAnaKarenina @AlixAlbores han venido a san Cris y ni me visitan,
Tantos saqueos Y tú no me robas ni un beso,
hola estoy en costa rica y a la ves en yucatan,
"@LibidoSW Anotado, siempre es bueno saber dónde hay buen café ¡Gracias!",
Ese es el claro ejemplo de como nunca tomo las mejores decisiones.,
@BelyBasarte @Videopatas Soy de esos raros que la recalienta en horno eléctrico y sabe mas buena,
La segunda cosa que les pido a los reyes es que acaben mi pantalón.,
"Creería que mientras más hambre tienes más fácil es decidir que comer, pero no.",
"Les percibo muy contentos porque #empezamos2017, pero no se les olvide que en tres semanas es el #blueMonday #fb",
